order_id,order_date,product_id,product_name,category,quantity_sold,unit_price,sales_amount,profit,payment_mode,region
5845,2025-02-01,P076,Personal Care_Item_76,Personal Care,8,1713,13704,2955.03,Cash,South
5846,2025-12-28,P188,Snacks_Item_188,Snacks,3,1759,5277,521.82,UPI,East
5847,2025-12-11,P023,Groceries_Item_23,Groceries,2,1037,2074,238.99,Cash,South
5848,2025-01-16,P062,Groceries_Item_62,Groceries,1,916,916,123.04,Card,East
5849,2025-04-18,P166,Snacks_Item_166,Snacks,4,630,2520,531.25,Card,East
5850,2025-08-09,P105,Groceries_Item_105,Groceries,2,1638,3276,555.97,UPI,North
5851,2025-04-14,P198,Groceries_Item_198,Groceries,1,902,902,135.32,Net Banking,East
5852,2025-10-22,P043,Beverages_Item_43,Beverages,7,315,2205,257.07,Cash,Central
5853,2025-08-23,P067,Personal Care_Item_67,Personal Care,5,169,845,185.36,Net Banking,Central
5854,2025-02-21,P173,Household_Item_173,Household,6,1970,11820,2166.99,Card,North
5855,2025-04-19,P300,Beverages_Item_300,Beverages,7,876,6132,1121.41,Card,North
5856,2025-12-13,P113,Groceries_Item_113,Groceries,1,1524,1524,205.32,Cash,West
5857,2025-06-08,P232,Stationery_Item_232,Stationery,5,1986,9930,1258.21,UPI,North
5858,2025-08-01,P109,Personal Care_Item_109,Personal Care,3,686,2058,177.24,UPI,South
5859,2025-09-16,P232,Stationery_Item_232,Stationery,7,1986,13902,2795.59,Card,Central
5860,2025-10-07,P234,Groceries_Item_234,Groceries,6,153,918,92.13,Net Banking,East
5861,2025-08-06,P005,Groceries_Item_5,Groceries,2,1230,2460,334.0,Card,North
5862,2025-03-12,P067,Personal Care_Item_67,Personal Care,4,169,676,109.57,Cash,North
5863,2025-04-26,P296,Stationery_Item_296,Stationery,6,770,4620,931.95,UPI,West
5864,2025-04-23,P016,Stationery_Item_16,Stationery,7,503,3521,767.78,Cash,South
5865,2025-06-18,P223,Household_Item_223,Household,8,1722,13776,2185.04,Card,Central
5866,2025-06-18,P246,Groceries_Item_246,Groceries,2,1207,2414,487.87,Cash,South
5867,2025-03-27,P148,Groceries_Item_148,Groceries,6,1964,11784,1801.13,UPI,East
5868,2025-12-18,P108,Groceries_Item_108,Groceries,7,653,4571,953.57,Net Banking,West
5869,2025-08-30,P274,Household_Item_274,Household,5,925,4625,648.46,Card,Central
5870,2025-09-12,P090,Snacks_Item_90,Snacks,7,1330,9310,994.03,UPI,South
5871,2025-07-14,P113,Groceries_Item_113,Groceries,7,1524,10668,2179.5,Cash,South
5872,2025-07-25,P254,Stationery_Item_254,Stationery,4,1511,6044,1259.18,Card,West
5873,2025-06-10,P021,Stationery_Item_21,Stationery,1,862,862,99.9,Cash,East
5874,2025-12-30,P238,Stationery_Item_238,Stationery,5,836,4180,655.25,Net Banking,Central
5875,2025-10-10,P266,Household_Item_266,Household,2,1003,2006,421.75,UPI,East
5876,2025-01-17,P076,Personal Care_Item_76,Personal Care,4,1713,6852,639.82,Net Banking,East
5877,2025-01-17,P048,Groceries_Item_48,Groceries,1,1295,1295,160.49,UPI,Central
5878,2025-01-30,P081,Groceries_Item_81,Groceries,1,583,583,118.4,Card,Central
5879,2025-12-19,P193,Stationery_Item_193,Stationery,3,1765,5295,854.24,Net Banking,South
5880,2025-09-08,P151,Personal Care_Item_151,Personal Care,2,465,930,140.32,UPI,North
5881,2025-12-14,P049,Stationery_Item_49,Stationery,6,1758,10548,1672.91,Cash,West
5882,2025-11-21,P163,Snacks_Item_163,Snacks,4,157,628,80.13,Card,Central
5883,2025-06-21,P182,Groceries_Item_182,Groceries,4,321,1284,235.97,Cash,Central
5884,2025-11-05,P013,Stationery_Item_13,Stationery,3,1624,4872,444.12,Card,North
5885,2025-02-24,P240,Personal Care_Item_240,Personal Care,3,886,2658,310.52,Cash,Central
5886,2025-07-24,P272,Snacks_Item_272,Snacks,1,44,44,8.94,Net Banking,North
5887,2025-01-17,P035,Household_Item_35,Household,7,1638,11466,1385.34,Net Banking,East
5888,2025-10-20,P236,Household_Item_236,Household,7,1812,12684,2727.17,Net Banking,South
5889,2025-12-24,P155,Stationery_Item_155,Stationery,1,1641,1641,355.56,Net Banking,North
5890,2025-12-12,P055,Snacks_Item_55,Snacks,3,552,1656,349.67,UPI,South
5891,2025-11-18,P185,Household_Item_185,Household,1,1346,1346,180.91,Card,East
5892,2025-10-21,P118,Personal Care_Item_118,Personal Care,5,785,3925,481.25,Net Banking,North
5893,2025-10-14,P192,Groceries_Item_192,Groceries,4,619,2476,199.98,Cash,South
5894,2025-03-24,P153,Groceries_Item_153,Groceries,4,251,1004,152.06,Net Banking,West
5895,2025-05-18,P116,Groceries_Item_116,Groceries,6,1483,8898,1101.45,Cash,East
5896,2025-07-22,P194,Groceries_Item_194,Groceries,8,272,2176,230.25,Net Banking,East
5897,2025-08-26,P214,Groceries_Item_214,Groceries,5,222,1110,153.08,Cash,West
5898,2025-01-25,P213,Beverages_Item_213,Beverages,2,1207,2414,295.62,UPI,North
5899,2025-03-11,P013,Stationery_Item_13,Stationery,1,1624,1624,236.72,UPI,North
5900,2025-09-28,P212,Snacks_Item_212,Snacks,5,170,850,120.57,Card,Central
5901,2025-12-19,P054,Household_Item_54,Household,1,755,755,66.71,UPI,West
5902,2025-12-04,P214,Groceries_Item_214,Groceries,7,222,1554,124.65,Cash,Central
5903,2025-10-19,P098,Snacks_Item_98,Snacks,1,607,607,88.49,Cash,West
5904,2025-01-13,P290,Personal Care_Item_290,Personal Care,1,1396,1396,202.91,UPI,South
5905,2025-04-27,P079,Groceries_Item_79,Groceries,3,1600,4800,756.29,Card,East
5906,2025-11-08,P100,Snacks_Item_100,Snacks,3,1625,4875,658.71,Net Banking,East
5907,2025-04-08,P220,Stationery_Item_220,Stationery,4,1094,4376,504.33,Card,North
5908,2025-01-22,P034,Beverages_Item_34,Beverages,4,280,1120,230.1,Cash,South
5909,2025-07-31,P093,Personal Care_Item_93,Personal Care,3,1369,4107,691.22,Cash,East
5910,2025-07-27,P235,Household_Item_235,Household,1,1831,1831,276.85,Net Banking,North
5911,2025-01-12,P277,Household_Item_277,Household,2,1776,3552,758.68,Cash,South
5912,2025-12-21,P206,Household_Item_206,Household,2,224,448,49.23,Net Banking,South
5913,2025-06-16,P146,Personal Care_Item_146,Personal Care,5,1164,5820,864.83,Net Banking,East
5914,2025-05-27,P246,Groceries_Item_246,Groceries,6,1207,7242,1278.97,Net Banking,North
5915,2025-09-11,P184,Beverages_Item_184,Beverages,8,834,6672,639.71,Card,West
5916,2025-10-09,P297,Snacks_Item_297,Snacks,3,463,1389,197.69,Net Banking,South
5917,2025-08-28,P156,Personal Care_Item_156,Personal Care,3,876,2628,415.32,Net Banking,South
5918,2025-04-21,P054,Household_Item_54,Household,4,755,3020,453.83,UPI,West
5919,2025-04-17,P078,Household_Item_78,Household,3,916,2748,293.81,Net Banking,South
5920,2025-07-06,P276,Groceries_Item_276,Groceries,2,815,1630,189.61,Card,Central
5921,2025-10-19,P150,Stationery_Item_150,Stationery,3,483,1449,303.21,Net Banking,West
5922,2025-07-11,P044,Stationery_Item_44,Stationery,4,441,1764,207.29,Net Banking,North
5923,2025-08-22,P248,Beverages_Item_248,Beverages,2,749,1498,281.58,Cash,South
5924,2025-12-15,P170,Snacks_Item_170,Snacks,5,840,4200,421.16,UPI,West
5925,2025-10-10,P275,Stationery_Item_275,Stationery,7,217,1519,270.58,Net Banking,South
5926,2025-09-25,P002,Household_Item_2,Household,7,1566,10962,1931.06,UPI,East
5927,2025-10-10,P033,Snacks_Item_33,Snacks,1,361,361,32.5,Card,North
5928,2025-06-25,P295,Beverages_Item_295,Beverages,4,1426,5704,623.6,UPI,East
5929,2025-06-21,P241,Personal Care_Item_241,Personal Care,8,1064,8512,1306.65,Net Banking,South
5930,2025-08-29,P280,Snacks_Item_280,Snacks,6,1433,8598,700.32,Net Banking,East
5931,2025-08-11,P087,Personal Care_Item_87,Personal Care,3,1521,4563,924.01,UPI,West
5932,2025-03-29,P101,Groceries_Item_101,Groceries,2,769,1538,161.49,Card,Central
5933,2025-08-25,P291,Groceries_Item_291,Groceries,8,1645,13160,1899.18,Net Banking,Central
5934,2025-09-20,P034,Beverages_Item_34,Beverages,8,280,2240,431.05,UPI,North
5935,2025-02-25,P122,Groceries_Item_122,Groceries,1,1100,1100,202.09,Card,South
5936,2025-05-27,P060,Beverages_Item_60,Beverages,1,84,84,13.21,Cash,East
5937,2025-01-25,P032,Household_Item_32,Household,6,1812,10872,1642.28,Cash,Central
5938,2025-02-09,P247,Beverages_Item_247,Beverages,7,1088,7616,1578.76,Card,East
5939,2025-05-31,P300,Beverages_Item_300,Beverages,8,876,7008,807.86,UPI,North
5940,2025-12-15,P084,Stationery_Item_84,Stationery,3,958,2874,500.62,UPI,South
5941,2025-03-16,P124,Household_Item_124,Household,6,1636,9816,1671.62,Net Banking,South
5942,2025-11-12,P247,Beverages_Item_247,Beverages,1,1088,1088,123.0,Cash,East
5943,2025-05-08,P172,Personal Care_Item_172,Personal Care,3,219,657,96.91,Card,Central
5944,2025-01-19,P256,Snacks_Item_256,Snacks,8,1155,9240,2012.2,Cash,West
5945,2025-08-15,P104,Personal Care_Item_104,Personal Care,4,956,3824,753.2,UPI,West
5946,2025-05-29,P092,Groceries_Item_92,Groceries,5,31,155,28.18,Card,West
5947,2025-07-12,P011,Stationery_Item_11,Stationery,7,740,5180,960.28,Net Banking,West
5948,2025-02-02,P163,Snacks_Item_163,Snacks,4,157,628,54.35,Cash,South
5949,2025-01-13,P243,Snacks_Item_243,Snacks,1,133,133,13.55,Card,East
5950,2025-08-05,P098,Snacks_Item_98,Snacks,5,607,3035,366.13,UPI,West
5951,2025-08-30,P114,Personal Care_Item_114,Personal Care,5,807,4035,824.56,UPI,South
5952,2025-03-02,P080,Beverages_Item_80,Beverages,6,1815,10890,1358.39,Net Banking,South
5953,2025-07-09,P077,Groceries_Item_77,Groceries,4,1874,7496,772.41,UPI,North
5954,2025-08-26,P186,Beverages_Item_186,Beverages,7,954,6678,930.93,UPI,West
5955,2025-04-26,P102,Groceries_Item_102,Groceries,4,326,1304,178.89,Card,South
5956,2025-09-14,P180,Snacks_Item_180,Snacks,6,1695,10170,1261.74,Net Banking,West
5957,2025-04-12,P295,Beverages_Item_295,Beverages,5,1426,7130,1304.54,Cash,West
5958,2025-10-03,P026,Household_Item_26,Household,4,1830,7320,839.57,Cash,South
5959,2025-07-01,P158,Beverages_Item_158,Beverages,4,1407,5628,981.64,Card,North
5960,2025-04-11,P058,Personal Care_Item_58,Personal Care,5,1833,9165,1039.15,UPI,South
5961,2025-07-29,P186,Beverages_Item_186,Beverages,2,954,1908,261.21,Cash,South
5962,2025-04-18,P285,Stationery_Item_285,Stationery,7,650,4550,634.11,Net Banking,South
5963,2025-09-08,P047,Groceries_Item_47,Groceries,8,1774,14192,1343.07,Cash,North
5964,2025-01-15,P086,Beverages_Item_86,Beverages,1,729,729,102.99,Cash,Central
5965,2025-08-05,P063,Groceries_Item_63,Groceries,4,136,544,67.87,Net Banking,Central
5966,2025-09-23,P059,Personal Care_Item_59,Personal Care,3,1761,5283,422.98,Net Banking,North
5967,2025-06-08,P114,Personal Care_Item_114,Personal Care,8,807,6456,1411.91,UPI,Central
5968,2025-08-02,P214,Groceries_Item_214,Groceries,7,222,1554,165.86,Cash,East
5969,2025-02-14,P102,Groceries_Item_102,Groceries,5,326,1630,303.98,Net Banking,South
5970,2025-01-19,P240,Personal Care_Item_240,Personal Care,3,886,2658,544.65,Cash,West
5971,2025-12-07,P289,Beverages_Item_289,Beverages,8,110,880,80.84,Cash,West
5972,2025-03-30,P088,Groceries_Item_88,Groceries,7,1269,8883,1405.82,UPI,North
5973,2025-07-27,P168,Personal Care_Item_168,Personal Care,4,1923,7692,1519.61,Net Banking,West
5974,2025-08-02,P032,Household_Item_32,Household,3,1812,5436,1133.31,UPI,West
5975,2025-08-02,P263,Stationery_Item_263,Stationery,1,1408,1408,296.39,Net Banking,East
5976,2025-07-09,P050,Snacks_Item_50,Snacks,6,1456,8736,1739.38,Card,West
5977,2025-05-03,P197,Stationery_Item_197,Stationery,3,1286,3858,670.5,Card,West
5978,2025-01-09,P135,Beverages_Item_135,Beverages,3,1600,4800,971.09,Cash,Central
5979,2025-01-29,P053,Stationery_Item_53,Stationery,7,1122,7854,1423.77,Cash,East
5980,2025-08-02,P239,Beverages_Item_239,Beverages,8,502,4016,667.34,UPI,South
5981,2025-02-20,P258,Household_Item_258,Household,4,1614,6456,779.27,UPI,West
5982,2025-05-08,P044,Stationery_Item_44,Stationery,4,441,1764,381.32,Card,South
5983,2025-09-14,P203,Personal Care_Item_203,Personal Care,4,1388,5552,534.99,Card,West
5984,2025-01-29,P038,Personal Care_Item_38,Personal Care,8,638,5104,716.87,UPI,North
5985,2025-01-21,P080,Beverages_Item_80,Beverages,1,1815,1815,287.77,Cash,East
5986,2025-08-24,P254,Stationery_Item_254,Stationery,4,1511,6044,869.39,Net Banking,East
5987,2025-02-03,P043,Beverages_Item_43,Beverages,2,315,630,110.92,UPI,West
5988,2025-06-24,P003,Beverages_Item_3,Beverages,1,1140,1140,245.27,Net Banking,West
5989,2025-02-02,P176,Personal Care_Item_176,Personal Care,8,1409,11272,1646.57,UPI,North
5990,2025-12-08,P115,Stationery_Item_115,Stationery,5,1649,8245,744.91,Cash,South
5991,2025-11-27,P234,Groceries_Item_234,Groceries,6,153,918,102.9,Card,North
5992,2025-03-14,P126,Personal Care_Item_126,Personal Care,4,532,2128,223.22,UPI,Central
5993,2025-08-27,P226,Beverages_Item_226,Beverages,8,242,1936,207.51,Cash,Central
5994,2025-01-29,P253,Personal Care_Item_253,Personal Care,6,1587,9522,1513.02,Net Banking,North
5995,2025-03-25,P284,Personal Care_Item_284,Personal Care,3,1346,4038,344.71,Card,East
5996,2025-01-04,P180,Snacks_Item_180,Snacks,8,1695,13560,2898.16,Net Banking,North
5997,2025-12-13,P270,Household_Item_270,Household,2,686,1372,225.61,UPI,Central
5998,2025-08-19,P268,Personal Care_Item_268,Personal Care,1,1641,1641,275.45,Card,Central
5999,2025-07-28,P031,Stationery_Item_31,Stationery,4,687,2748,249.02,Card,South
6000,2025-03-27,P177,Groceries_Item_177,Groceries,2,637,1274,127.54,Card,North
6001,2025-04-25,P060,Beverages_Item_60,Beverages,1,84,84,14.36,Card,North
6002,2025-06-27,P272,Snacks_Item_272,Snacks,5,44,220,46.47,Card,Central
6003,2025-10-09,P199,Groceries_Item_199,Groceries,4,1378,5512,636.73,Card,South
6004,2025-06-03,P056,Beverages_Item_56,Beverages,1,743,743,138.99,UPI,South
6005,2025-09-09,P135,Beverages_Item_135,Beverages,1,1600,1600,327.4,Net Banking,East
6006,2025-09-09,P152,Personal Care_Item_152,Personal Care,7,674,4718,969.32,Card,South
6007,2025-03-27,P121,Groceries_Item_121,Groceries,7,1819,12733,2614.17,Card,Central
6008,2025-03-02,P129,Personal Care_Item_129,Personal Care,4,1786,7144,1565.66,UPI,North
6009,2025-10-21,P096,Beverages_Item_96,Beverages,4,92,368,43.75,Card,West
6010,2025-04-14,P135,Beverages_Item_135,Beverages,4,1600,6400,1060.19,Cash,South
6011,2025-02-25,P123,Groceries_Item_123,Groceries,5,951,4755,459.05,Cash,West
6012,2025-04-18,P185,Household_Item_185,Household,7,1346,9422,1049.11,Card,East
6013,2025-10-19,P264,Groceries_Item_264,Groceries,3,1033,3099,411.42,Cash,North
6014,2025-10-05,P273,Personal Care_Item_273,Personal Care,5,678,3390,672.7,Card,South
6015,2025-04-02,P061,Stationery_Item_61,Stationery,1,1993,1993,349.64,Cash,Central
6016,2025-03-13,P020,Groceries_Item_20,Groceries,5,721,3605,365.41,Net Banking,East
6017,2025-05-05,P251,Snacks_Item_251,Snacks,4,991,3964,539.89,UPI,East
6018,2025-01-06,P285,Stationery_Item_285,Stationery,8,650,5200,663.97,Net Banking,East
6019,2025-08-30,P199,Groceries_Item_199,Groceries,4,1378,5512,808.88,Cash,North
6020,2025-08-24,P127,Beverages_Item_127,Beverages,7,1813,12691,1522.41,Card,East
6021,2025-05-26,P110,Beverages_Item_110,Beverages,6,821,4926,710.1,Card,North
6022,2025-09-05,P138,Snacks_Item_138,Snacks,5,125,625,88.85,UPI,East
6023,2025-10-21,P024,Beverages_Item_24,Beverages,1,1868,1868,233.66,Net Banking,West
6024,2025-12-29,P208,Snacks_Item_208,Snacks,2,1959,3918,420.18,Net Banking,North
6025,2025-10-24,P047,Groceries_Item_47,Groceries,7,1774,12418,2198.42,UPI,East
6026,2025-06-21,P168,Personal Care_Item_168,Personal Care,1,1923,1923,259.31,UPI,North
6027,2025-03-22,P238,Stationery_Item_238,Stationery,8,836,6688,1363.52,UPI,East
6028,2025-07-23,P276,Groceries_Item_276,Groceries,2,815,1630,149.36,Cash,North
6029,2025-03-15,P128,Personal Care_Item_128,Personal Care,7,1068,7476,778.29,Card,East
6030,2025-08-29,P045,Groceries_Item_45,Groceries,1,1191,1191,137.25,Cash,South
6031,2025-10-02,P201,Stationery_Item_201,Stationery,1,1663,1663,163.01,UPI,Central
6032,2025-09-08,P035,Household_Item_35,Household,7,1638,11466,1561.99,Card,East
6033,2025-12-19,P296,Stationery_Item_296,Stationery,5,770,3850,734.23,UPI,North
6034,2025-01-27,P061,Stationery_Item_61,Stationery,3,1993,5979,668.98,Cash,Central
6035,2025-05-18,P251,Snacks_Item_251,Snacks,3,991,2973,457.89,Cash,South
6036,2025-01-09,P291,Groceries_Item_291,Groceries,7,1645,11515,1888.63,UPI,Central
6037,2025-01-16,P168,Personal Care_Item_168,Personal Care,4,1923,7692,1052.68,Cash,West
6038,2025-08-16,P026,Household_Item_26,Household,4,1830,7320,791.38,Net Banking,East
6039,2025-06-28,P020,Groceries_Item_20,Groceries,6,721,4326,554.35,Cash,North
6040,2025-10-24,P177,Groceries_Item_177,Groceries,1,637,637,83.24,Net Banking,North
6041,2025-04-22,P046,Stationery_Item_46,Stationery,1,1285,1285,180.8,Card,South
6042,2025-03-06,P009,Stationery_Item_9,Stationery,1,237,237,42.64,Net Banking,East
6043,2025-02-20,P185,Household_Item_185,Household,7,1346,9422,1584.75,Cash,North
6044,2025-06-24,P247,Beverages_Item_247,Beverages,3,1088,3264,653.52,UPI,West
6045,2025-03-09,P227,Household_Item_227,Household,5,1484,7420,1106.8,UPI,South
6046,2025-08-17,P182,Groceries_Item_182,Groceries,8,321,2568,535.53,Card,Central
6047,2025-04-28,P191,Household_Item_191,Household,8,1496,11968,1050.12,Net Banking,North
6048,2025-10-09,P110,Beverages_Item_110,Beverages,7,821,5747,607.51,UPI,East
6049,2025-11-01,P176,Personal Care_Item_176,Personal Care,3,1409,4227,390.33,Net Banking,West
6050,2025-10-10,P118,Personal Care_Item_118,Personal Care,5,785,3925,840.3,UPI,North
6051,2025-12-17,P037,Stationery_Item_37,Stationery,8,1781,14248,1798.52,Cash,South
6052,2025-06-09,P124,Household_Item_124,Household,5,1636,8180,1447.63,Net Banking,Central
6053,2025-12-18,P118,Personal Care_Item_118,Personal Care,1,785,785,136.46,Card,East
6054,2025-02-10,P112,Groceries_Item_112,Groceries,1,1053,1053,171.98,Card,East
6055,2025-05-18,P148,Groceries_Item_148,Groceries,2,1964,3928,356.28,UPI,North
6056,2025-01-01,P287,Groceries_Item_287,Groceries,6,900,5400,468.49,Net Banking,East
6057,2025-03-31,P139,Beverages_Item_139,Beverages,7,708,4956,607.73,UPI,Central
6058,2025-10-03,P177,Groceries_Item_177,Groceries,4,637,2548,206.54,Cash,Central
6059,2025-05-30,P085,Beverages_Item_85,Beverages,5,70,350,30.57,Cash,North
6060,2025-03-26,P290,Personal Care_Item_290,Personal Care,2,1396,2792,410.33,UPI,South
6061,2025-05-07,P185,Household_Item_185,Household,5,1346,6730,1186.4,UPI,West
6062,2025-03-08,P289,Beverages_Item_289,Beverages,7,110,770,108.42,Net Banking,East
6063,2025-08-27,P061,Stationery_Item_61,Stationery,1,1993,1993,412.71,UPI,Central
6064,2025-01-09,P226,Beverages_Item_226,Beverages,3,242,726,145.18,Card,Central
6065,2025-04-05,P147,Snacks_Item_147,Snacks,2,1473,2946,373.08,Cash,West
6066,2025-11-29,P260,Personal Care_Item_260,Personal Care,8,1184,9472,1585.08,Card,West
6067,2025-07-21,P298,Stationery_Item_298,Stationery,5,46,230,27.12,Card,Central
6068,2025-12-18,P069,Stationery_Item_69,Stationery,2,1628,3256,318.44,UPI,North
6069,2025-01-13,P293,Beverages_Item_293,Beverages,3,497,1491,196.59,UPI,South
6070,2025-09-16,P077,Groceries_Item_77,Groceries,7,1874,13118,2589.22,UPI,West
6071,2025-08-20,P052,Groceries_Item_52,Groceries,7,1469,10283,864.97,UPI,South
6072,2025-03-01,P027,Household_Item_27,Household,3,401,1203,198.03,UPI,Central
6073,2025-10-24,P294,Personal Care_Item_294,Personal Care,8,1182,9456,1812.4,UPI,Central
6074,2025-08-31,P111,Snacks_Item_111,Snacks,8,1859,14872,1546.12,Card,South
6075,2025-08-03,P288,Snacks_Item_288,Snacks,4,295,1180,220.04,Net Banking,South
6076,2025-11-20,P138,Snacks_Item_138,Snacks,1,125,125,16.15,UPI,West
6077,2025-02-15,P236,Household_Item_236,Household,6,1812,10872,1010.25,Card,East
6078,2025-10-31,P119,Personal Care_Item_119,Personal Care,1,968,968,195.3,UPI,South
6079,2025-06-06,P029,Groceries_Item_29,Groceries,8,1010,8080,1322.37,Cash,North
6080,2025-01-31,P112,Groceries_Item_112,Groceries,1,1053,1053,114.54,Card,East
6081,2025-02-15,P247,Beverages_Item_247,Beverages,1,1088,1088,169.58,Net Banking,East
6082,2025-03-23,P223,Household_Item_223,Household,6,1722,10332,1912.86,Cash,North
6083,2025-02-24,P032,Household_Item_32,Household,7,1812,12684,2496.3,Card,Central
6084,2025-11-28,P018,Beverages_Item_18,Beverages,6,1554,9324,1652.46,Net Banking,Central
6085,2025-06-09,P118,Personal Care_Item_118,Personal Care,3,785,2355,224.79,Cash,South
6086,2025-05-25,P038,Personal Care_Item_38,Personal Care,2,638,1276,110.88,Cash,West
6087,2025-10-29,P119,Personal Care_Item_119,Personal Care,2,968,1936,231.4,Net Banking,South
6088,2025-10-19,P078,Household_Item_78,Household,1,916,916,191.24,Cash,Central
6089,2025-02-07,P062,Groceries_Item_62,Groceries,8,916,7328,1384.39,Cash,South
6090,2025-04-10,P196,Snacks_Item_196,Snacks,8,651,5208,973.03,Net Banking,Central
6091,2025-08-21,P149,Household_Item_149,Household,4,1461,5844,1026.81,Net Banking,North
6092,2025-11-15,P226,Beverages_Item_226,Beverages,7,242,1694,226.11,Net Banking,North
